

----------------------------------------------------------------------------------------------------------------

            Corona Virus Statistical Analysis Death Data 
            Coded : J. M. Nichols 31/3/2020
            Version : 1.1.1.1
            Date of Analysis d/m/year  :: 20/ 4/2020
            Time of Analysis           :: 13:37: 1
            UTC Difference  (hours)    ::  5   BEHIND GMT

----------------------------------------------------------------------------------------------------------------

         Notes:

         1.     File source :: https://www.ecdc.europa.eu/en/geographical-distribution-2019-ncov-cases 
         2.     Source organization :: European Centre for Disease Prevention and Control 
         3.     Country Code is assigned by the program based on numerical order in original file. 
         4.     Statistical Codes are used for the Regression Analysis and the FFT Analysis.
         5.     Record date is based on European Base Time for European Union.
         6.     Line data format is a code based on the actual number formats.
         7.     infection Count for each day.


---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             
 | Country |    Statistical   |  Line    |       Record Date        |    Line     |  Infection  |   Death  | GEOD |                   Country                 |   Name  |
 | Code    |  Code 1  Code 2  |  Number  |  Day     Month    Year   | Data Format |   Count     |   Count  |  ID  |                    Name                   |  Length |
 |  169    |    29      30    |     6372 |   19      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    30      31    |     6373 |   18      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    31      32    |     6374 |   17      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    32      33    |     6375 |   16      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    33      34    |     6376 |   15      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    34      35    |     6377 |   14      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    35      36    |     6378 |   13      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    36      37    |     6379 |   12      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    37      38    |     6380 |   11      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    38      39    |     6381 |   10      2       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    39      40    |     6382 |    9      2       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    40      41    |     6383 |    8      2       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    41      42    |     6384 |    7      2       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    42      43    |     6385 |    6      2       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    43      44    |     6386 |    5      2       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    44      45    |     6387 |    4      2       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    45      46    |     6388 |    3      2       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    46      47    |     6389 |    2      2       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    47      48    |     6390 |    1      2       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    48      49    |     6391 |   31      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    49      50    |     6392 |   30      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    50      51    |     6393 |   29      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    51      52    |     6394 |   28      1       2020   |       35    |        1    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    52      53    |     6395 |   27      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    53      54    |     6396 |   26      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    54      55    |     6397 |   25      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    55      56    |     6398 |   24      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    56      57    |     6399 |   23      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    57      58    |     6400 |   22      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    58      59    |     6401 |   21      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    59      60    |     6402 |   20      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    60      61    |     6403 |   19      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    61      62    |     6404 |   18      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    62      63    |     6405 |   17      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    63      64    |     6406 |   16      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    64      65    |     6407 |   15      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    65      66    |     6408 |   14      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    66      67    |     6409 |   13      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    67      68    |     6410 |   12      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    68      69    |     6411 |   11      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    69      70    |     6412 |   10      1       2020   |       35    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    70      71    |     6413 |    9      1       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    71      72    |     6414 |    8      1       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    72      73    |     6415 |    7      1       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    73      74    |     6416 |    6      1       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    74      75    |     6417 |    5      1       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    75      76    |     6418 |    4      1       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    76      77    |     6419 |    3      1       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    77      78    |     6420 |    2      1       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    78      79    |     6421 |    1      1       2020   |       34    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  169    |    79      80    |     6422 |   31     12       2019   |       36    |        0    |      0   |  LK  |            Sri_Lanka                      |    9    |
 |  170    |     0       1    |     6423 |   28      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |     1       2    |     6424 |   27      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |     2       3    |     6425 |   26      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |     3       4    |     6426 |   25      3       2020   |       31    |        1    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |     4       5    |     6427 |   24      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |     5       6    |     6428 |   23      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |     6       7    |     6429 |   22      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |     7       8    |     6430 |   21      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |     8       9    |     6431 |   20      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |     9      10    |     6432 |   19      3       2020   |       31    |        1    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |    10      11    |     6433 |   18      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |    11      12    |     6434 |   17      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |    12      13    |     6435 |   16      3       2020   |       31    |        0    |      0   |  SD  |                Sudan                      |    5    |
 |  170    |    13      14    |     6436 |   15      3       2020   |       31    |        0    |      1   |  SD  |                Sudan                      |    5    |
 |  170    |    14      15    |     6437 |   14      3       2020   |       31    |        1    |      0   |  SD  |                Sudan                      |    5    |
 |  171    |     0       1    |     6438 |   28      3       2020   |       34    |        0    |      0   |  SR  |             Suriname                      |    8    |
 |  171    |     1       2    |     6439 |   27      3       2020   |       34    |        0    |      0   |  SR  |             Suriname                      |    8    |
 |  171    |     2       3    |     6440 |   26      3       2020   |       34    |        0    |      0   |  SR  |             Suriname                      |    8    |
 |  171    |     3       4    |     6441 |   25      3       2020   |       34    |        2    |      0   |  SR  |             Suriname                      |    8    |
 |  171    |     4       5    |     6442 |   24      3       2020   |       34    |        1    |      0   |  SR  |             Suriname                      |    8    |
 |  171    |     5       6    |     6443 |   23      3       2020   |       34    |        0    |      0   |  SR  |             Suriname                      |    8    |
 |  171    |     6       7    |     6444 |   22      3       2020   |       34    |        4    |      0   |  SR  |             Suriname                      |    8    |
 |  171    |     7       8    |     6445 |   21      3       2020   |       34    |        0    |      0   |  SR  |             Suriname                      |    8    |
 |  171    |     8       9    |     6446 |   15      3       2020   |       34    |        1    |      0   |  SR  |             Suriname                      |    8    |
 |  172    |     0       1    |     6447 |   28      3       2020   |       35    |      240    |     26   |  SE  |               Sweden                      |    6    |
 |  172    |     1       2    |     6448 |   27      3       2020   |       35    |      296    |     24   |  SE  |               Sweden                      |    6    |
 |  172    |     2       3    |     6449 |   26      3       2020   |       34    |      238    |      6   |  SE  |               Sweden                      |    6    |
 |  172    |     3       4    |     6450 |   25      3       2020   |       35    |      256    |     11   |  SE  |               Sweden                      |    6    |
 |  172    |     4       5    |     6451 |   24      3       2020   |       34    |      110    |      4   |  SE  |               Sweden                      |    6    |
 |  172    |     5       6    |     6452 |   23      3       2020   |       34    |      160    |      1   |  SE  |               Sweden                      |    6    |
 |  172    |     6       7    |     6453 |   22      3       2020   |       34    |      123    |      4   |  SE  |               Sweden                      |    6    |
 |  172    |     7       8    |     6454 |   21      3       2020   |       34    |      200    |      6   |  SE  |               Sweden                      |    6    |
 |  172    |     8       9    |     6455 |   20      3       2020   |       34    |      122    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |     9      10    |     6456 |   19      3       2020   |       34    |      134    |      2   |  SE  |               Sweden                      |    6    |
 |  172    |    10      11    |     6457 |   18      3       2020   |       33    |       46    |      1   |  SE  |               Sweden                      |    6    |
 |  172    |    11      12    |     6458 |   17      3       2020   |       33    |       89    |      4   |  SE  |               Sweden                      |    6    |
 |  172    |    12      13    |     6459 |   16      3       2020   |       34    |      108    |      2   |  SE  |               Sweden                      |    6    |
 |  172    |    13      14    |     6460 |   15      3       2020   |       34    |      149    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    14      15    |     6461 |   14      3       2020   |       34    |      155    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    15      16    |     6462 |   13      3       2020   |       34    |      158    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    16      17    |     6463 |   12      3       2020   |       34    |      136    |      1   |  SE  |               Sweden                      |    6    |
 |  172    |    17      18    |     6464 |   11      3       2020   |       33    |       78    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    18      19    |     6465 |   10      3       2020   |       33    |       45    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    19      20    |     6466 |    9      3       2020   |       32    |       42    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    20      21    |     6467 |    8      3       2020   |       32    |       24    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    21      22    |     6468 |    7      3       2020   |       32    |       76    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    22      23    |     6469 |    6      3       2020   |       32    |       26    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    23      24    |     6470 |    5      3       2020   |       32    |       11    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    24      25    |     6471 |    4      3       2020   |       31    |        9    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    25      26    |     6472 |    3      3       2020   |       31    |        1    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    26      27    |     6473 |    2      3       2020   |       31    |        1    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    27      28    |     6474 |    1      3       2020   |       31    |        1    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    28      29    |     6475 |   29      2       2020   |       32    |        5    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    29      30    |     6476 |   28      2       2020   |       32    |        5    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    30      31    |     6477 |   27      2       2020   |       32    |        1    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    31      32    |     6478 |   26      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    32      33    |     6479 |   25      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    33      34    |     6480 |   24      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    34      35    |     6481 |   23      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    35      36    |     6482 |   22      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    36      37    |     6483 |   21      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    37      38    |     6484 |   20      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    38      39    |     6485 |   19      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    39      40    |     6486 |   18      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    40      41    |     6487 |   17      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    41      42    |     6488 |   16      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    42      43    |     6489 |   15      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    43      44    |     6490 |   14      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    44      45    |     6491 |   13      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    45      46    |     6492 |   12      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    46      47    |     6493 |   11      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    47      48    |     6494 |   10      2       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    48      49    |     6495 |    9      2       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    49      50    |     6496 |    8      2       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    50      51    |     6497 |    7      2       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    51      52    |     6498 |    6      2       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    52      53    |     6499 |    5      2       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    53      54    |     6500 |    4      2       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    54      55    |     6501 |    3      2       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    55      56    |     6502 |    2      2       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    56      57    |     6503 |    1      2       2020   |       31    |        1    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    57      58    |     6504 |   31      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    58      59    |     6505 |   30      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    59      60    |     6506 |   29      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    60      61    |     6507 |   28      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    61      62    |     6508 |   27      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    62      63    |     6509 |   26      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    63      64    |     6510 |   25      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    64      65    |     6511 |   24      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    65      66    |     6512 |   23      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    66      67    |     6513 |   22      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    67      68    |     6514 |   21      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    68      69    |     6515 |   20      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    69      70    |     6516 |   19      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    70      71    |     6517 |   18      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    71      72    |     6518 |   17      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    72      73    |     6519 |   16      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    73      74    |     6520 |   15      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    74      75    |     6521 |   14      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    75      76    |     6522 |   13      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    76      77    |     6523 |   12      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    77      78    |     6524 |   11      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    78      79    |     6525 |   10      1       2020   |       32    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    79      80    |     6526 |    9      1       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    80      81    |     6527 |    8      1       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    81      82    |     6528 |    7      1       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    82      83    |     6529 |    6      1       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    83      84    |     6530 |    5      1       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    84      85    |     6531 |    4      1       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    85      86    |     6532 |    3      1       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    86      87    |     6533 |    2      1       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    87      88    |     6534 |    1      1       2020   |       31    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  172    |    88      89    |     6535 |   31     12       2019   |       33    |        0    |      0   |  SE  |               Sweden                      |    6    |
 |  173    |     0       1    |     6536 |   28      3       2020   |       41    |     1390    |     36   |  CH  |            Switzerland                    |   11    |
 |  173    |     1       2    |     6537 |   27      3       2020   |       41    |     1000    |     58   |  CH  |            Switzerland                    |   11    |
 |  173    |     2       3    |     6538 |   26      3       2020   |       40    |      925    |     17   |  CH  |            Switzerland                    |   11    |
 |  173    |     3       4    |     6539 |   25      3       2020   |       40    |      774    |     20   |  CH  |            Switzerland                    |   11    |
 |  173    |     4       5    |     6540 |   24      3       2020   |       40    |     1044    |      6   |  CH  |            Switzerland                    |   11    |
 |  173    |     5       6    |     6541 |   23      3       2020   |       39    |      894    |      4   |  CH  |            Switzerland                    |   11    |
 |  173    |     6       7    |     6542 |   22      3       2020   |       41    |     1237    |     13   |  CH  |            Switzerland                    |   11    |
 |  173    |     7       8    |     6543 |   21      3       2020   |       40    |      952    |     10   |  CH  |            Switzerland                    |   11    |
 |  173    |     8       9    |     6544 |   20      3       2020   |       40    |      878    |     12   |  CH  |            Switzerland                    |   11    |
 |  173    |     9      10    |     6545 |   19      3       2020   |       39    |      360    |      2   |  CH  |            Switzerland                    |   11    |
 |  173    |    10      11    |     6546 |   18      3       2020   |       39    |      450    |      5   |  CH  |            Switzerland                    |   11    |
 |  173    |    11      12    |     6547 |   17      3       2020   |       37    |        0    |      1   |  CH  |            Switzerland                    |   11    |
 |  173    |    12      13    |     6548 |   16      3       2020   |       39    |      841    |      2   |  CH  |            Switzerland                    |   11    |
 |  173    |    13      14    |     6549 |   15      3       2020   |       39    |      238    |      4   |  CH  |            Switzerland                    |   11    |
 |  173    |    14      15    |     6550 |   14      3       2020   |       39    |      267    |      3   |  CH  |            Switzerland                    |   11    |
 |  173    |    15      16    |     6551 |   13      3       2020   |       39    |      212    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    16      17    |     6552 |   12      3       2020   |       39    |      152    |      1   |  CH  |            Switzerland                    |   11    |
 |  173    |    17      18    |     6553 |   11      3       2020   |       39    |      116    |      1   |  CH  |            Switzerland                    |   11    |
 |  173    |    18      19    |     6554 |   10      3       2020   |       38    |       42    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    19      20    |     6555 |    9      3       2020   |       37    |       68    |      1   |  CH  |            Switzerland                    |   11    |
 |  173    |    20      21    |     6556 |    8      3       2020   |       37    |       55    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    21      22    |     6557 |    7      3       2020   |       38    |      122    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    22      23    |     6558 |    6      3       2020   |       37    |       30    |      1   |  CH  |            Switzerland                    |   11    |
 |  173    |    23      24    |     6559 |    5      3       2020   |       37    |       20    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    24      25    |     6560 |    4      3       2020   |       36    |        7    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    25      26    |     6561 |    3      3       2020   |       36    |        6    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    26      27    |     6562 |    2      3       2020   |       36    |        6    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    27      28    |     6563 |    1      3       2020   |       36    |        6    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    28      29    |     6564 |   29      2       2020   |       37    |        4    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    29      30    |     6565 |   28      2       2020   |       37    |        7    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    30      31    |     6566 |   27      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    31      32    |     6567 |   26      2       2020   |       37    |        1    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    32      33    |     6568 |   25      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    33      34    |     6569 |   24      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    34      35    |     6570 |   23      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    35      36    |     6571 |   22      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    36      37    |     6572 |   21      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    37      38    |     6573 |   20      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    38      39    |     6574 |   19      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    39      40    |     6575 |   18      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    40      41    |     6576 |   17      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    41      42    |     6577 |   16      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    42      43    |     6578 |   15      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    43      44    |     6579 |   14      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    44      45    |     6580 |   13      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    45      46    |     6581 |   12      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    46      47    |     6582 |   11      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    47      48    |     6583 |   10      2       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    48      49    |     6584 |    9      2       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    49      50    |     6585 |    8      2       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    50      51    |     6586 |    7      2       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    51      52    |     6587 |    6      2       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    52      53    |     6588 |    5      2       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    53      54    |     6589 |    4      2       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    54      55    |     6590 |    3      2       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    55      56    |     6591 |    2      2       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    56      57    |     6592 |    1      2       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    57      58    |     6593 |   31      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    58      59    |     6594 |   30      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    59      60    |     6595 |   29      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    60      61    |     6596 |   28      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    61      62    |     6597 |   27      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    62      63    |     6598 |   26      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    63      64    |     6599 |   25      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    64      65    |     6600 |   24      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    65      66    |     6601 |   23      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    66      67    |     6602 |   22      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    67      68    |     6603 |   21      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    68      69    |     6604 |   20      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    69      70    |     6605 |   19      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    70      71    |     6606 |   18      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
