date,state,fips,cases,deaths
25/05/2020,Alabama,1,14986,566
24/05/2020,Alabama,1,14478,551
23/05/2020,Alabama,1,14149,549
22/05/2020,Alabama,1,13670,541
21/05/2020,Alabama,1,13414,529
20/05/2020,Alabama,1,13052,522
19/05/2020,Alabama,1,12376,504
18/05/2020,Alabama,1,12086,489
17/05/2020,Alabama,1,11771,488
16/05/2020,Alabama,1,11674,485
15/05/2020,Alabama,1,11373,483
14/05/2020,Alabama,1,11101,473
13/05/2020,Alabama,1,10700,450
12/05/2020,Alabama,1,10464,435
11/05/2020,Alabama,1,10164,403
10/05/2020,Alabama,1,9889,393
9/05/2020,Alabama,1,9668,390
8/05/2020,Alabama,1,9385,383
7/05/2020,Alabama,1,9046,369
6/05/2020,Alabama,1,8691,343
5/05/2020,Alabama,1,8437,315
4/05/2020,Alabama,1,8112,298
3/05/2020,Alabama,1,7888,290
2/05/2020,Alabama,1,7611,288
1/05/2020,Alabama,1,7294,289
30/04/2020,Alabama,1,7068,272
29/04/2020,Alabama,1,6925,262
28/04/2020,Alabama,1,6750,242
27/04/2020,Alabama,1,6539,228
26/04/2020,Alabama,1,6421,219
25/04/2020,Alabama,1,6213,213
24/04/2020,Alabama,1,6026,209
23/04/2020,Alabama,1,5832,207
22/04/2020,Alabama,1,5610,201
21/04/2020,Alabama,1,5327,186
20/04/2020,Alabama,1,5078,164
19/04/2020,Alabama,1,4903,160
18/04/2020,Alabama,1,4723,147
17/04/2020,Alabama,1,4572,151
16/04/2020,Alabama,1,4404,137
15/04/2020,Alabama,1,4241,123
14/04/2020,Alabama,1,3953,114
13/04/2020,Alabama,1,3805,104
12/04/2020,Alabama,1,3583,93
11/04/2020,Alabama,1,3262,93
10/04/2020,Alabama,1,3008,80
9/04/2020,Alabama,1,2838,78
8/04/2020,Alabama,1,2498,67
7/04/2020,Alabama,1,2197,64
6/04/2020,Alabama,1,2005,53
5/04/2020,Alabama,1,1840,45
4/04/2020,Alabama,1,1632,44
3/04/2020,Alabama,1,1535,38
2/04/2020,Alabama,1,1270,32
1/04/2020,Alabama,1,1106,28
31/03/2020,Alabama,1,999,13
30/03/2020,Alabama,1,947,11
29/03/2020,Alabama,1,830,5
28/03/2020,Alabama,1,720,4
27/03/2020,Alabama,1,639,4
26/03/2020,Alabama,1,538,3
25/03/2020,Alabama,1,386,1
24/03/2020,Alabama,1,242,0
23/03/2020,Alabama,1,196,0
22/03/2020,Alabama,1,157,0
21/03/2020,Alabama,1,131,0
20/03/2020,Alabama,1,106,0
19/03/2020,Alabama,1,78,0
18/03/2020,Alabama,1,51,0
17/03/2020,Alabama,1,39,0
16/03/2020,Alabama,1,29,0
15/03/2020,Alabama,1,23,0
14/03/2020,Alabama,1,12,0
13/03/2020,Alabama,1,6,0
25/05/2020,Alaska,2,412,8
24/05/2020,Alaska,2,409,8
23/05/2020,Alaska,2,409,8
22/05/2020,Alaska,2,404,8
21/05/2020,Alaska,2,402,8
20/05/2020,Alaska,2,402,8
19/05/2020,Alaska,2,399,8
18/05/2020,Alaska,2,399,8
17/05/2020,Alaska,2,396,8
16/05/2020,Alaska,2,392,8
15/05/2020,Alaska,2,388,8
14/05/2020,Alaska,2,387,8
13/05/2020,Alaska,2,383,8
12/05/2020,Alaska,2,383,8
11/05/2020,Alaska,2,380,8
10/05/2020,Alaska,2,378,8
9/05/2020,Alaska,2,377,8
8/05/2020,Alaska,2,376,8
7/05/2020,Alaska,2,373,8
6/05/2020,Alaska,2,370,8
5/05/2020,Alaska,2,369,7
4/05/2020,Alaska,2,368,7
3/05/2020,Alaska,2,366,7
2/05/2020,Alaska,2,363,7
1/05/2020,Alaska,2,362,7
30/04/2020,Alaska,2,353,7
29/04/2020,Alaska,2,353,7
28/04/2020,Alaska,2,349,7
27/04/2020,Alaska,2,343,7
26/04/2020,Alaska,2,339,7
25/04/2020,Alaska,2,337,7
24/04/2020,Alaska,2,337,7
23/04/2020,Alaska,2,335,7
22/04/2020,Alaska,2,333,7
21/04/2020,Alaska,2,327,7
20/04/2020,Alaska,2,319,7
19/04/2020,Alaska,2,317,7
18/04/2020,Alaska,2,312,7
17/04/2020,Alaska,2,307,7
16/04/2020,Alaska,2,298,7
15/04/2020,Alaska,2,291,7
14/04/2020,Alaska,2,283,7
13/04/2020,Alaska,2,275,6
12/04/2020,Alaska,2,270,6
11/04/2020,Alaska,2,255,6
10/04/2020,Alaska,2,244,5
9/04/2020,Alaska,2,233,5
8/04/2020,Alaska,2,224,5
7/04/2020,Alaska,2,211,4
6/04/2020,Alaska,2,189,4
5/04/2020,Alaska,2,183,4
4/04/2020,Alaska,2,169,3
3/04/2020,Alaska,2,156,2
2/04/2020,Alaska,2,146,2
1/04/2020,Alaska,2,143,2
31/03/2020,Alaska,2,133,2
30/03/2020,Alaska,2,119,2
29/03/2020,Alaska,2,114,1
28/03/2020,Alaska,2,102,1
27/03/2020,Alaska,2,85,1
26/03/2020,Alaska,2,69,0
25/03/2020,Alaska,2,59,0
24/03/2020,Alaska,2,42,0
23/03/2020,Alaska,2,36,0
22/03/2020,Alaska,2,22,0
21/03/2020,Alaska,2,21,0
20/03/2020,Alaska,2,14,0
19/03/2020,Alaska,2,12,0
18/03/2020,Alaska,2,9,0
17/03/2020,Alaska,2,6,0
16/03/2020,Alaska,2,3,0
15/03/2020,Alaska,2,1,0
14/03/2020,Alaska,2,1,0
13/03/2020,Alaska,2,1,0
12/03/2020,Alaska,2,1,0
25/05/2020,Arizona,4,16561,806
24/05/2020,Arizona,4,16339,800
23/05/2020,Arizona,4,16040,799
22/05/2020,Arizona,4,15608,775
21/05/2020,Arizona,4,15315,763
20/05/2020,Arizona,4,14897,747
19/05/2020,Arizona,4,14566,704
18/05/2020,Arizona,4,14170,686
17/05/2020,Arizona,4,13937,680
16/05/2020,Arizona,4,13631,679
15/05/2020,Arizona,4,13169,651
14/05/2020,Arizona,4,12674,624
13/05/2020,Arizona,4,12176,594
12/05/2020,Arizona,4,11736,562
11/05/2020,Arizona,4,11380,542
10/05/2020,Arizona,4,11119,536
9/05/2020,Arizona,4,10960,532
8/05/2020,Arizona,4,10526,517
7/05/2020,Arizona,4,9945,450
6/05/2020,Arizona,4,9707,426
5/05/2020,Arizona,4,9305,395
4/05/2020,Arizona,4,8919,362
3/05/2020,Arizona,4,8640,362
2/05/2020,Arizona,4,8364,353
1/05/2020,Arizona,4,7962,330
30/04/2020,Arizona,4,7648,320
29/04/2020,Arizona,4,7202,308
28/04/2020,Arizona,4,6948,297
27/04/2020,Arizona,4,6716,277
26/04/2020,Arizona,4,6526,277
25/04/2020,Arizona,4,6280,275
24/04/2020,Arizona,4,6045,268
23/04/2020,Arizona,4,5769,257
22/04/2020,Arizona,4,5459,236
21/04/2020,Arizona,4,5251,213
20/04/2020,Arizona,4,5064,191
19/04/2020,Arizona,4,4929,188
18/04/2020,Arizona,4,4719,181
17/04/2020,Arizona,4,4507,174
16/04/2020,Arizona,4,4234,152
15/04/2020,Arizona,4,3962,142
14/04/2020,Arizona,4,3806,131
13/04/2020,Arizona,4,3702,122
12/04/2020,Arizona,4,3539,117
11/04/2020,Arizona,4,3393,112
10/04/2020,Arizona,4,3112,97
9/04/2020,Arizona,4,3018,89
8/04/2020,Arizona,4,2726,80
7/04/2020,Arizona,4,2575,77
6/04/2020,Arizona,4,2465,67
5/04/2020,Arizona,4,2269,64
4/04/2020,Arizona,4,2019,53
3/04/2020,Arizona,4,1769,41
2/04/2020,Arizona,4,1600,35
1/04/2020,Arizona,4,1413,29
31/03/2020,Arizona,4,1298,24
30/03/2020,Arizona,4,1169,20
29/03/2020,Arizona,4,929,18
28/03/2020,Arizona,4,773,15
27/03/2020,Arizona,4,665,15
26/03/2020,Arizona,4,508,8
25/03/2020,Arizona,4,402,6
24/03/2020,Arizona,4,326,6
23/03/2020,Arizona,4,234,2
22/03/2020,Arizona,4,153,2
21/03/2020,Arizona,4,104,1
20/03/2020,Arizona,4,70,1
19/03/2020,Arizona,4,47,0
18/03/2020,Arizona,4,28,0
17/03/2020,Arizona,4,20,0
16/03/2020,Arizona,4,18,0
15/03/2020,Arizona,4,13,0
14/03/2020,Arizona,4,12,0
13/03/2020,Arizona,4,9,0
12/03/2020,Arizona,4,9,0
11/03/2020,Arizona,4,9,0
10/03/2020,Arizona,4,6,0
9/03/2020,Arizona,4,6,0
8/03/2020,Arizona,4,5,0
7/03/2020,Arizona,4,5,0
6/03/2020,Arizona,4,3,0
5/03/2020,Arizona,4,2,0
4/03/2020,Arizona,4,2,0
3/03/2020,Arizona,4,2,0
2/03/2020,Arizona,4,1,0
1/03/2020,Arizona,4,1,0
29/02/2020,Arizona,4,1,0
28/02/2020,Arizona,4,1,0
27/02/2020,Arizona,4,1,0
26/02/2020,Arizona,4,1,0
25/02/2020,Arizona,4,1,0
24/02/2020,Arizona,4,1,0
23/02/2020,Arizona,4,1,0
22/02/2020,Arizona,4,1,0
21/02/2020,Arizona,4,1,0
20/02/2020,Arizona,4,1,0
19/02/2020,Arizona,4,1,0
18/02/2020,Arizona,4,1,0
17/02/2020,Arizona,4,1,0
16/02/2020,Arizona,4,1,0
15/02/2020,Arizona,4,1,0
14/02/2020,Arizona,4,1,0
13/02/2020,Arizona,4,1,0
12/02/2020,Arizona,4,1,0
11/02/2020,Arizona,4,1,0
10/02/2020,Arizona,4,1,0
9/02/2020,Arizona,4,1,0
8/02/2020,Arizona,4,1,0
7/02/2020,Arizona,4,1,0
6/02/2020,Arizona,4,1,0
5/02/2020,Arizona,4,1,0
4/02/2020,Arizona,4,1,0
3/02/2020,Arizona,4,1,0
2/02/2020,Arizona,4,1,0
1/02/2020,Arizona,4,1,0
31/01/2020,Arizona,4,1,0
30/01/2020,Arizona,4,1,0
29/01/2020,Arizona,4,1,0
28/01/2020,Arizona,4,1,0
27/01/2020,Arizona,4,1,0
26/01/2020,Arizona,4,1,0
25/05/2020,Arkansas,5,6029,117
24/05/2020,Arkansas,5,5922,116
23/05/2020,Arkansas,5,5775,115
22/05/2020,Arkansas,5,5612,113
21/05/2020,Arkansas,5,5458,110
20/05/2020,Arkansas,5,5003,107
19/05/2020,Arkansas,5,4923,102
18/05/2020,Arkansas,5,4813,100
17/05/2020,Arkansas,5,4759,98
16/05/2020,Arkansas,5,4578,98
15/05/2020,Arkansas,5,4463,98
14/05/2020,Arkansas,5,4366,98
13/05/2020,Arkansas,5,4236,97
12/05/2020,Arkansas,5,4164,95
11/05/2020,Arkansas,5,4043,94
10/05/2020,Arkansas,5,4012,91
9/05/2020,Arkansas,5,3747,88
8/05/2020,Arkansas,5,3747,88
7/05/2020,Arkansas,5,3694,88
6/05/2020,Arkansas,5,3611,87
5/05/2020,Arkansas,5,3525,83
4/05/2020,Arkansas,5,3469,80
3/05/2020,Arkansas,5,3431,76
2/05/2020,Arkansas,5,3372,72
1/05/2020,Arkansas,5,3310,64
30/04/2020,Arkansas,5,3281,61
29/04/2020,Arkansas,5,3207,59
28/04/2020,Arkansas,5,3127,57
27/04/2020,Arkansas,5,3069,51
26/04/2020,Arkansas,5,3001,50
25/04/2020,Arkansas,5,2909,48
24/04/2020,Arkansas,5,2810,47
23/04/2020,Arkansas,5,2599,45
22/04/2020,Arkansas,5,2392,44
21/04/2020,Arkansas,5,2262,43
20/04/2020,Arkansas,5,1971,42
19/04/2020,Arkansas,5,1781,39
18/04/2020,Arkansas,5,1777,38
17/04/2020,Arkansas,5,1695,37
16/04/2020,Arkansas,5,1620,37
15/04/2020,Arkansas,5,1599,34
14/04/2020,Arkansas,5,1498,32
13/04/2020,Arkansas,5,1475,30
12/04/2020,Arkansas,5,1280,27
11/04/2020,Arkansas,5,1228,25
10/04/2020,Arkansas,5,1202,24
9/04/2020,Arkansas,5,1146,21
8/04/2020,Arkansas,5,1077,18
7/04/2020,Arkansas,5,997,18
6/04/2020,Arkansas,5,927,16
5/04/2020,Arkansas,5,853,16
4/04/2020,Arkansas,5,743,14
3/04/2020,Arkansas,5,738,12
2/04/2020,Arkansas,5,683,12
1/04/2020,Arkansas,5,624,10
31/03/2020,Arkansas,5,564,8
30/03/2020,Arkansas,5,508,7
29/03/2020,Arkansas,5,449,6
28/03/2020,Arkansas,5,409,5
27/03/2020,Arkansas,5,385,3
26/03/2020,Arkansas,5,350,3
25/03/2020,Arkansas,5,307,2
24/03/2020,Arkansas,5,231,2
23/03/2020,Arkansas,5,201,0
22/03/2020,Arkansas,5,165,0
21/03/2020,Arkansas,5,118,0
20/03/2020,Arkansas,5,100,0
19/03/2020,Arkansas,5,62,0
18/03/2020,Arkansas,5,33,0
17/03/2020,Arkansas,5,22,0
16/03/2020,Arkansas,5,22,0
15/03/2020,Arkansas,5,16,0
14/03/2020,Arkansas,5,9,0
13/03/2020,Arkansas,5,7,0
12/03/2020,Arkansas,5,6,0
11/03/2020,Arkansas,5,1,0
25/05/2020,California,6,97017,3808
24/05/2020,California,6,94743,3790
23/05/2020,California,6,92815,3768
22/05/2020,California,6,90801,3690
21/05/2020,California,6,88488,3624
20/05/2020,California,6,86125,3514
19/05/2020,California,6,83981,3422
18/05/2020,California,6,81943,3322
17/05/2020,California,6,80366,3290
16/05/2020,California,6,78933,3254
15/05/2020,California,6,77015,3192
14/05/2020,California,6,74947,3039
13/05/2020,California,6,73218,3014
12/05/2020,California,6,71150,2902
11/05/2020,California,6,69514,2820
10/05/2020,California,6,68051,2769
9/05/2020,California,6,66824,2732
8/05/2020,California,6,64616,2650
7/05/2020,California,6,62481,2561
6/05/2020,California,6,60787,2478
5/05/2020,California,6,58848,2386
4/05/2020,California,6,56333,2297
3/05/2020,California,6,55072,2235
2/05/2020,California,6,53753,2213
1/05/2020,California,6,52318,2147
30/04/2020,California,6,50470,2057
29/04/2020,California,6,48904,1961
28/04/2020,California,6,46570,1884
27/04/2020,California,6,45208,1800
26/04/2020,California,6,43691,1716
25/04/2020,California,6,42590,1692
24/04/2020,California,6,41368,1619
23/04/2020,California,6,39534,1548
22/04/2020,California,6,37573,1425
21/04/2020,California,6,35844,1316
20/04/2020,California,6,33862,1223
19/04/2020,California,6,31544,1176
18/04/2020,California,6,30829,1146
17/04/2020,California,6,29398,1050
16/04/2020,California,6,28142,971
15/04/2020,California,6,27107,885
14/04/2020,California,6,25758,778
13/04/2020,California,6,24334,725
12/04/2020,California,6,23323,676
11/04/2020,California,6,22421,632
10/04/2020,California,6,21366,594
9/04/2020,California,6,20191,548
8/04/2020,California,6,19043,506
7/04/2020,California,6,17540,447
6/04/2020,California,6,16284,386
5/04/2020,California,6,15076,349
4/04/2020,California,6,13796,323
3/04/2020,California,6,12569,282
2/04/2020,California,6,11190,247
1/04/2020,California,6,9816,212
31/03/2020,California,6,8582,183
30/03/2020,California,6,7421,146
29/03/2020,California,6,6266,130
28/03/2020,California,6,5565,121
27/03/2020,California,6,4914,102
26/03/2020,California,6,4060,82
25/03/2020,California,6,3183,67
24/03/2020,California,6,2644,52
23/03/2020,California,6,2240,39
22/03/2020,California,6,1851,35
21/03/2020,California,6,1544,28
20/03/2020,California,6,1283,24
19/03/2020,California,6,1067,19
18/03/2020,California,6,893,17
17/03/2020,California,6,732,14
16/03/2020,California,6,588,11
15/03/2020,California,6,478,6
14/03/2020,California,6,381,5
13/03/2020,California,6,320,5
12/03/2020,California,6,252,4
11/03/2020,California,6,202,4
10/03/2020,California,6,179,3
9/03/2020,California,6,172,2
8/03/2020,California,6,112,1
7/03/2020,California,6,100,1
6/03/2020,California,6,81,1
5/03/2020,California,6,67,1
4/03/2020,California,6,55,1
3/03/2020,California,6,45,0
2/03/2020,California,6,38,0
1/03/2020,California,6,33,0
29/02/2020,California,6,28,0
28/02/2020,California,6,27,0
27/02/2020,California,6,26,0
26/02/2020,California,6,26,0
25/02/2020,California,6,11,0
24/02/2020,California,6,11,0
23/02/2020,California,6,9,0
22/02/2020,California,6,9,0
21/02/2020,California,6,9,0
20/02/2020,California,6,8,0
19/02/2020,California,6,7,0
18/02/2020,California,6,7,0
17/02/2020,California,6,7,0
16/02/2020,California,6,7,0
15/02/2020,California,6,7,0
14/02/2020,California,6,7,0
13/02/2020,California,6,7,0
12/02/2020,California,6,7,0
11/02/2020,California,6,7,0
10/02/2020,California,6,7,0
9/02/2020,California,6,6,0
8/02/2020,California,6,6,0
7/02/2020,California,6,6,0
6/02/2020,California,6,6,0
5/02/2020,California,6,6,0
4/02/2020,California,6,6,0
3/02/2020,California,6,6,0
2/02/2020,California,6,6,0
1/02/2020,California,6,3,0
31/01/2020,California,6,3,0
30/01/2020,California,6,2,0
29/01/2020,California,6,2,0
28/01/2020,California,6,2,0
27/01/2020,California,6,2,0
26/01/2020,California,6,2,0
25/01/2020,California,6,1,0
25/05/2020,Colorado,8,24256,1333
24/05/2020,Colorado,8,24140,1332
23/05/2020,Colorado,8,23932,1327
22/05/2020,Colorado,8,23456,1324
21/05/2020,Colorado,8,23161,1310
20/05/2020,Colorado,8,22769,1299
19/05/2020,Colorado,8,22454,1257
18/05/2020,Colorado,8,22174,1224
17/05/2020,Colorado,8,21909,1215
16/05/2020,Colorado,8,21604,1192
15/05/2020,Colorado,8,21207,1150
14/05/2020,Colorado,8,20813,1091
13/05/2020,Colorado,8,20442,1062
12/05/2020,Colorado,8,20103,1009
11/05/2020,Colorado,8,19793,986
10/05/2020,Colorado,8,19595,969
9/05/2020,Colorado,8,19267,965
8/05/2020,Colorado,8,18719,958
7/05/2020,Colorado,8,18264,942
6/05/2020,Colorado,8,17720,919
5/05/2020,Colorado,8,17256,901
4/05/2020,Colorado,8,16799,849
3/05/2020,Colorado,8,16527,840
2/05/2020,Colorado,8,16118,830
1/05/2020,Colorado,8,15661,818
30/04/2020,Colorado,8,15207,775
29/04/2020,Colorado,8,14680,764
28/04/2020,Colorado,8,14239,734
27/04/2020,Colorado,8,13804,705
26/04/2020,Colorado,8,13440,678
25/04/2020,Colorado,8,12967,674
24/04/2020,Colorado,8,12255,672
23/04/2020,Colorado,8,11262,557
22/04/2020,Colorado,8,10878,526
21/04/2020,Colorado,8,10447,484
20/04/2020,Colorado,8,10106,448
19/04/2020,Colorado,8,9730,421
18/04/2020,Colorado,8,9433,409
17/04/2020,Colorado,8,9047,389
16/04/2020,Colorado,8,8675,374
15/04/2020,Colorado,8,8280,355
14/04/2020,Colorado,8,7941,329
13/04/2020,Colorado,8,7691,308
12/04/2020,Colorado,8,7303,290
11/04/2020,Colorado,8,6893,274
10/04/2020,Colorado,8,6510,253
9/04/2020,Colorado,8,6202,227
8/04/2020,Colorado,8,5655,192
7/04/2020,Colorado,8,5429,179
6/04/2020,Colorado,8,5172,150
5/04/2020,Colorado,8,4950,140
4/04/2020,Colorado,8,4574,126
3/04/2020,Colorado,8,4182,110
2/04/2020,Colorado,8,3728,96
1/04/2020,Colorado,8,3346,80
31/03/2020,Colorado,8,2990,69
30/03/2020,Colorado,8,2628,51
29/03/2020,Colorado,8,2315,47
28/03/2020,Colorado,8,2061,44
27/03/2020,Colorado,8,1735,31
26/03/2020,Colorado,8,1432,24
25/03/2020,Colorado,8,1086,19
24/03/2020,Colorado,8,912,11
23/03/2020,Colorado,8,721,10
22/03/2020,Colorado,8,591,7
21/03/2020,Colorado,8,475,6
20/03/2020,Colorado,8,364,5
19/03/2020,Colorado,8,278,5
18/03/2020,Colorado,8,216,3
17/03/2020,Colorado,8,183,3
16/03/2020,Colorado,8,161,2
15/03/2020,Colorado,8,136,2
14/03/2020,Colorado,8,103,2
13/03/2020,Colorado,8,78,2
12/03/2020,Colorado,8,49,1
11/03/2020,Colorado,8,34,0
10/03/2020,Colorado,8,17,0
9/03/2020,Colorado,8,12,0
8/03/2020,Colorado,8,8,0
7/03/2020,Colorado,8,8,0
6/03/2020,Colorado,8,8,0
5/03/2020,Colorado,8,2,0
25/05/2020,Connecticut,9,40873,3742
24/05/2020,Connecticut,9,40468,3693
23/05/2020,Connecticut,9,40022,3675
22/05/2020,Connecticut,9,39640,3637
21/05/2020,Connecticut,9,39208,3582
20/05/2020,Connecticut,9,39017,3529
19/05/2020,Connecticut,9,38430,3472
18/05/2020,Connecticut,9,38116,3449
17/05/2020,Connecticut,9,37419,3408
16/05/2020,Connecticut,9,36703,3339
15/05/2020,Connecticut,9,36085,3285
14/05/2020,Connecticut,9,35464,3219
13/05/2020,Connecticut,9,34855,3125
12/05/2020,Connecticut,9,34333,3041
11/05/2020,Connecticut,9,33765,3008
10/05/2020,Connecticut,9,33554,2967
9/05/2020,Connecticut,9,32984,2932
8/05/2020,Connecticut,9,32411,2874
7/05/2020,Connecticut,9,31784,2797
6/05/2020,Connecticut,9,30995,2718
5/05/2020,Connecticut,9,30621,2633
4/05/2020,Connecticut,9,29973,2556
3/05/2020,Connecticut,9,29287,2436
2/05/2020,Connecticut,9,29287,2436
1/05/2020,Connecticut,9,28764,2339
30/04/2020,Connecticut,9,27700,2257
29/04/2020,Connecticut,9,26767,2168
28/04/2020,Connecticut,9,26312,2089
27/04/2020,Connecticut,9,25997,2012
26/04/2020,Connecticut,9,25269,1925
25/04/2020,Connecticut,9,24582,1862
24/04/2020,Connecticut,9,23921,1764
23/04/2020,Connecticut,9,23100,1639
22/04/2020,Connecticut,9,22469,1544
21/04/2020,Connecticut,9,20360,1423
20/04/2020,Connecticut,9,19815,1331
19/04/2020,Connecticut,9,17962,1127
18/04/2020,Connecticut,9,17550,1086
17/04/2020,Connecticut,9,16809,1036
16/04/2020,Connecticut,9,15884,971
15/04/2020,Connecticut,9,14755,868
14/04/2020,Connecticut,9,13989,671
13/04/2020,Connecticut,9,13381,602
12/04/2020,Connecticut,9,12035,554
11/04/2020,Connecticut,9,11510,494
10/04/2020,Connecticut,9,10538,448
9/04/2020,Connecticut,9,9784,380
8/04/2020,Connecticut,9,8781,335
7/04/2020,Connecticut,9,7781,277
6/04/2020,Connecticut,9,6906,206
5/04/2020,Connecticut,9,5675,189
4/04/2020,Connecticut,9,5276,165
3/04/2020,Connecticut,9,4915,132
2/04/2020,Connecticut,9,3824,112
1/04/2020,Connecticut,9,3557,85
31/03/2020,Connecticut,9,3128,69
30/03/2020,Connecticut,9,2571,36
29/03/2020,Connecticut,9,1993,34
28/03/2020,Connecticut,9,1524,33
27/03/2020,Connecticut,9,1291,27
26/03/2020,Connecticut,9,1012,21
25/03/2020,Connecticut,9,875,19
24/03/2020,Connecticut,9,618,12
23/03/2020,Connecticut,9,415,10
22/03/2020,Connecticut,9,327,8
21/03/2020,Connecticut,9,223,5
20/03/2020,Connecticut,9,194,4
19/03/2020,Connecticut,9,159,4
18/03/2020,Connecticut,9,96,1
17/03/2020,Connecticut,9,68,0
16/03/2020,Connecticut,9,41,0
15/03/2020,Connecticut,9,26,0
14/03/2020,Connecticut,9,20,0
13/03/2020,Connecticut,9,11,0
12/03/2020,Connecticut,9,6,0
11/03/2020,Connecticut,9,3,0
10/03/2020,Connecticut,9,2,0
9/03/2020,Connecticut,9,2,0
8/03/2020,Connecticut,9,1,0
25/05/2020,Delaware,10,8965,332
24/05/2020,Delaware,10,8809,326
23/05/2020,Delaware,10,8690,324
22/05/2020,Delaware,10,8529,322
21/05/2020,Delaware,10,8386,317
20/05/2020,Delaware,10,8194,310
19/05/2020,Delaware,10,8037,304
18/05/2020,Delaware,10,7869,297
17/05/2020,Delaware,10,7670,290
16/05/2020,Delaware,10,7547,286
15/05/2020,Delaware,10,7373,271
14/05/2020,Delaware,10,7223,260
13/05/2020,Delaware,10,6952,247
12/05/2020,Delaware,10,6741,237
11/05/2020,Delaware,10,6565,225
10/05/2020,Delaware,10,6447,224
9/05/2020,Delaware,10,6277,221
8/05/2020,Delaware,10,6111,213
7/05/2020,Delaware,10,5939,202
6/05/2020,Delaware,10,5778,193
5/05/2020,Delaware,10,5371,187
4/05/2020,Delaware,10,5288,182
3/05/2020,Delaware,10,5208,177
2/05/2020,Delaware,10,5038,168
1/05/2020,Delaware,10,4918,159
30/04/2020,Delaware,10,4734,152
29/04/2020,Delaware,10,4655,144
28/04/2020,Delaware,10,4575,137
27/04/2020,Delaware,10,4162,125
26/04/2020,Delaware,10,4034,120
25/04/2020,Delaware,10,3576,112
24/04/2020,Delaware,10,3442,100
23/04/2020,Delaware,10,3308,92
22/04/2020,Delaware,10,3200,89
21/04/2020,Delaware,10,2931,82
20/04/2020,Delaware,10,2745,72
19/04/2020,Delaware,10,2538,67
18/04/2020,Delaware,10,2538,67
17/04/2020,Delaware,10,2323,61
16/04/2020,Delaware,10,2075,52
15/04/2020,Delaware,10,2014,46
14/04/2020,Delaware,10,1926,43
13/04/2020,Delaware,10,1761,41
12/04/2020,Delaware,10,1625,35
11/04/2020,Delaware,10,1479,33
10/04/2020,Delaware,10,1326,32
9/04/2020,Delaware,10,1209,23
8/04/2020,Delaware,10,1116,19
7/04/2020,Delaware,10,928,16
6/04/2020,Delaware,10,783,15
5/04/2020,Delaware,10,673,14
4/04/2020,Delaware,10,593,14
3/04/2020,Delaware,10,450,14
2/04/2020,Delaware,10,393,12
1/04/2020,Delaware,10,368,11
31/03/2020,Delaware,10,319,10
30/03/2020,Delaware,10,264,7
29/03/2020,Delaware,10,232,6
28/03/2020,Delaware,10,214,5
27/03/2020,Delaware,10,165,2
26/03/2020,Delaware,10,143,1
25/03/2020,Delaware,10,119,0
24/03/2020,Delaware,10,104,0
23/03/2020,Delaware,10,87,0
22/03/2020,Delaware,10,56,0
21/03/2020,Delaware,10,45,0
20/03/2020,Delaware,10,39,0
19/03/2020,Delaware,10,30,0
18/03/2020,Delaware,10,26,0
17/03/2020,Delaware,10,16,0
16/03/2020,Delaware,10,8,0
15/03/2020,Delaware,10,7,0
14/03/2020,Delaware,10,4,0
13/03/2020,Delaware,10,4,0
12/03/2020,Delaware,10,4,0
11/03/2020,Delaware,10,1,0
25/05/2020,District of Columbia,11,8225,440
24/05/2020,District of Columbia,11,8110,432
23/05/2020,District of Columbia,11,7966,427
22/05/2020,District of Columbia,11,7893,418
21/05/2020,District of Columbia,11,7788,412
20/05/2020,District of Columbia,11,7551,407
19/05/2020,District of Columbia,11,7434,400
18/05/2020,District of Columbia,11,7270,392
17/05/2020,District of Columbia,11,7123,383
16/05/2020,District of Columbia,11,7042,375
15/05/2020,District of Columbia,11,6871,368
14/05/2020,District of Columbia,11,6736,358
13/05/2020,District of Columbia,11,6584,350
12/05/2020,District of Columbia,11,6485,336
11/05/2020,District of Columbia,11,6389,328
10/05/2020,District of Columbia,11,6272,323
9/05/2020,District of Columbia,11,6102,311
8/05/2020,District of Columbia,11,5899,304
7/05/2020,District of Columbia,11,5654,285
6/05/2020,District of Columbia,11,5461,277
5/05/2020,District of Columbia,11,5322,264
4/05/2020,District of Columbia,11,5170,258
3/05/2020,District of Columbia,11,5016,251
2/05/2020,District of Columbia,11,4797,240
1/05/2020,District of Columbia,11,4658,231
30/04/2020,District of Columbia,11,4323,224
29/04/2020,District of Columbia,11,4106,205
28/04/2020,District of Columbia,11,3994,190
27/04/2020,District of Columbia,11,3892,185
26/04/2020,District of Columbia,11,3841,178
25/04/2020,District of Columbia,11,3699,165
24/04/2020,District of Columbia,11,3528,153
23/04/2020,District of Columbia,11,3361,139
22/04/2020,District of Columbia,11,3206,127
21/04/2020,District of Columbia,11,3098,112
20/04/2020,District of Columbia,11,2927,105
19/04/2020,District of Columbia,11,2793,96
18/04/2020,District of Columbia,11,2666,91
17/04/2020,District of Columbia,11,2476,86
16/04/2020,District of Columbia,11,2350,81
15/04/2020,District of Columbia,11,2197,72
14/04/2020,District of Columbia,11,2058,67
13/04/2020,District of Columbia,11,1955,52
12/04/2020,District of Columbia,11,1875,50
11/04/2020,District of Columbia,11,1778,47
10/04/2020,District of Columbia,11,1660,38
9/04/2020,District of Columbia,11,1523,32
8/04/2020,District of Columbia,11,1440,27
